"","date","ccg_id","name","items","cost","list_size","covid_period"
"5770","2021-05-01","D9Y0V","NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT CCG","16910","132902.02","1673852","covid year 2"
"5771","2021-05-01","52R","NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG","11173","73867.69","1104285","covid year 2"
"5772","2021-05-01","02H","NHS WIGAN BOROUGH CCG","3429","20584.89","335223","covid year 2"
"5773","2021-05-01","00X","NHS CHORLEY AND SOUTH RIBBLE CCG","1924","12579.88","187160","covid year 2"
"5774","2021-05-01","03L","NHS ROTHERHAM CCG","2733","19777.57","265117","covid year 2"
"5775","2021-05-01","04Y","NHS CANNOCK CHASE CCG","1434","12382.92","135501","covid year 2"
"5776","2021-05-01","05Q","NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA CCG","2290","17020.19","216343","covid year 2"
"5777","2021-05-01","92G","NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE CCG","10451","61386.7","969152","covid year 2"
"5778","2021-05-01","01D","NHS HEYWOOD, MIDDLETON AND ROCHDALE CCG","2604","18052.55","240006","covid year 2"
"5779","2021-05-01","07H","NHS WEST ESSEX CCG","3493","23099.72","321875","covid year 2"
"5780","2021-05-01","36J","NHS BRADFORD DISTRICT AND CRAVEN CCG","7027","39197.11","646051","covid year 2"
"5781","2021-05-01","13T","NHS NEWCASTLE GATESHEAD CCG","5799","34249.63","532000","covid year 2"
"5782","2021-05-01","06K","NHS EAST AND NORTH HERTFORDSHIRE CCG","6684","39347.74","613064","covid year 2"
"5783","2021-05-01","01J","NHS KNOWSLEY CCG","1861","10750.3","168838","covid year 2"
"5784","2021-05-01","03N","NHS SHEFFIELD CCG","6776","40082.01","613782","covid year 2"
"5785","2021-05-01","99F","NHS CASTLE POINT AND ROCHFORD CCG","2051","13048.02","185526","covid year 2"
"5786","2021-05-01","05D","NHS EAST STAFFORDSHIRE CCG","1630","13443.27","146563","covid year 2"
"5787","2021-05-01","78H","NHS NORTHAMPTONSHIRE CCG","8813","49779.82","791609","covid year 2"
"5788","2021-05-01","X2C4Y","NHS KIRKLEES CCG","5029","31853.45","447769","covid year 2"
"5789","2021-05-01","00Y","NHS OLDHAM CCG","2939","19177.52","260998","covid year 2"
"5790","2021-05-01","03W","NHS EAST LEICESTERSHIRE AND RUTLAND CCG","3842","23450.69","340707","covid year 2"
"5791","2021-05-01","15M","NHS DERBY AND DERBYSHIRE CCG","12088","70094.23","1068264","covid year 2"
"5792","2021-05-01","00T","NHS BOLTON CCG","3612","20967.05","317346","covid year 2"
"5793","2021-05-01","01F","NHS HALTON CCG","1530","8900.08","134268","covid year 2"
"5794","2021-05-01","02X","NHS DONCASTER CCG","3724","22142.37","326160","covid year 2"
"5795","2021-05-01","06H","NHS CAMBRIDGESHIRE AND PETERBOROUGH CCG","11575","71741.49","1006407","covid year 2"
"5796","2021-05-01","04V","NHS WEST LEICESTERSHIRE CCG","4658","28090.03","404304","covid year 2"
"5797","2021-05-01","03Q","NHS VALE OF YORK CCG","4236","24598.27","366125","covid year 2"
"5798","2021-05-01","06Q","NHS MID ESSEX CCG","4642","33095.14","400928","covid year 2"
"5799","2021-05-01","05G","NHS NORTH STAFFORDSHIRE CCG","2516","13904.78","217125","covid year 2"
"5800","2021-05-01","01W","NHS STOCKPORT CCG","3696","23859.76","318017","covid year 2"
"5801","2021-05-01","00V","NHS BURY CCG","2416","19000.66","207672","covid year 2"
"5802","2021-05-01","16C","NHS TEES VALLEY CCG","8287","55438.17","711052","covid year 2"
"5803","2021-05-01","01Y","NHS TAMESIDE AND GLOSSOP CCG","2962","15124.7","251767","covid year 2"
"5804","2021-05-01","99A","NHS LIVERPOOL CCG","6574","39221.7","555900","covid year 2"
"5805","2021-05-01","B2M3M","NHS COVENTRY AND WARWICKSHIRE CCG","12180","69733.56","1029224","covid year 2"
"5806","2021-05-01","11X","NHS SOMERSET CCG","6978","42586.1","589152","covid year 2"
"5807","2021-05-01","27D","NHS CHESHIRE CCG","9508","56541.77","787420","covid year 2"
"5808","2021-05-01","02G","NHS WEST LANCASHIRE CCG","1393","10521.84","113969","covid year 2"
"5809","2021-05-01","02A","NHS TRAFFORD CCG","2986","16396.34","244034","covid year 2"
"5810","2021-05-01","70F","NHS WEST SUSSEX CCG","11171","79854.06","912313","covid year 2"
"5811","2021-05-01","00Q","NHS BLACKBURN WITH DARWEN CCG","2200","11047.29","179667","covid year 2"
"5812","2021-05-01","01A","NHS EAST LANCASHIRE CCG","4914","26905.02","391629","covid year 2"
"5813","2021-05-01","00R","NHS BLACKPOOL CCG","2197","11608.52","175023","covid year 2"
"5814","2021-05-01","99C","NHS NORTH TYNESIDE CCG","2842","15975.49","223341","covid year 2"
"5815","2021-05-01","03K","NHS NORTH LINCOLNSHIRE CCG","2326","15062.76","182714","covid year 2"
"5816","2021-05-01","02T","NHS CALDERDALE CCG","2849","14446.03","222148","covid year 2"
"5817","2021-05-01","01T","NHS SOUTH SEFTON CCG","2019","11047.03","156759","covid year 2"
"5818","2021-05-01","M2L0M","NHS SHROPSHIRE, TELFORD AND WREKIN CCG","6619","43413.78","513139","covid year 2"
"5819","2021-05-01","01X","NHS ST HELENS CCG","2584","13887.41","199533","covid year 2"
"5820","2021-05-01","06L","NHS IPSWICH AND EAST SUFFOLK CCG","5447","38824.47","416225","covid year 2"
"5821","2021-05-01","03H","NHS NORTH EAST LINCOLNSHIRE CCG","2248","13401.44","170566","covid year 2"
"5822","2021-05-01","15N","NHS DEVON CCG","16935","103680.72","1257549","covid year 2"
"5823","2021-05-01","97R","NHS EAST SUSSEX CCG","7588","49406.11","563212","covid year 2"
"5824","2021-05-01","00P","NHS SUNDERLAND CCG","3839","21770.03","284397","covid year 2"
"5825","2021-05-01","26A","NHS NORFOLK AND WAVENEY CCG","14726","95148.57","1074608","covid year 2"
"5826","2021-05-01","01V","NHS SOUTHPORT AND FORMBY CCG","1733","10485.27","125793","covid year 2"
"5827","2021-05-01","01K","NHS MORECAMBE BAY CCG","4875","28369.83","351367","covid year 2"
"5828","2021-05-01","71E","NHS LINCOLNSHIRE CCG","11199","66418.85","802896","covid year 2"
"5829","2021-05-01","11M","NHS GLOUCESTERSHIRE CCG","9413","50594.64","667498","covid year 2"
"5830","2021-05-01","11J","NHS DORSET CCG","11497","66999.59","812239","covid year 2"
"5831","2021-05-01","18C","NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG","11556","64121.47","808218","covid year 2"
"5832","2021-05-01","02Q","NHS BASSETLAW CCG","1741","8327.44","120407","covid year 2"
"5833","2021-05-01","07K","NHS WEST SUFFOLK CCG","3757","30557.69","259470","covid year 2"
"5834","2021-05-01","02M","NHS FYLDE AND WYRE CCG","2619","13351.33","180552","covid year 2"
"5835","2021-05-01","06T","NHS NORTH EAST ESSEX CCG","5291","28588.52","361668","covid year 2"
"5836","2021-05-01","02Y","NHS EAST RIDING OF YORKSHIRE CCG","4536","27620.05","307247","covid year 2"
"5837","2021-05-01","00L","NHS NORTHUMBERLAND CCG","4896","28341.51","331462","covid year 2"
"5838","2021-05-01","00N","NHS SOUTH TYNESIDE CCG","2353","18590.02","158543","covid year 2"
"5839","2021-05-01","42D","NHS NORTH YORKSHIRE CCG","6481","40750.19","433561","covid year 2"
"5840","2021-05-01","11N","NHS KERNOW CCG","8956","62854.8","592891","covid year 2"
"5841","2021-05-01","12F","NHS WIRRAL CCG","5143","28574.19","338319","covid year 2"
"5842","2021-05-01","02P","NHS BARNSLEY CCG","4099","21465.41","264334","covid year 2"
"5843","2021-05-01","01H","NHS NORTH CUMBRIA CCG","5182","33189.65","327203","covid year 2"
"5844","2021-05-01","84H","NHS COUNTY DURHAM CCG","9206","48471.7","558310","covid year 2"
"5845","2021-06-01","93C","NHS NORTH CENTRAL LONDON CCG","9281","73946.36","1704940","covid year 2"
"5846","2021-06-01","W2U3Z","NHS NORTH WEST LONDON CCG","15454","109607.78","2679014","covid year 2"
"5847","2021-06-01","72Q","NHS SOUTH EAST LONDON CCG","11880","86511.59","2024342","covid year 2"
"5848","2021-06-01","A3A8R","NHS NORTH EAST LONDON CCG","14689","107355.26","2296859","covid year 2"
"5849","2021-06-01","36L","NHS SOUTH WEST LONDON CCG","12713","85610.29","1711649","covid year 2"
"5850","2021-06-01","04C","NHS LEICESTER CITY CCG","3201","22761.94","422203","covid year 2"
"5851","2021-06-01","07G","NHS THURROCK CCG","1462","14040.44","183243","covid year 2"
"5852","2021-06-01","09D","NHS BRIGHTON AND HOVE CCG","2790","16018.05","324743","covid year 2"
"5853","2021-06-01","15A","NHS BERKSHIRE WEST CCG","4858","38557.83","558343","covid year 2"
"5854","2021-06-01","10R","NHS PORTSMOUTH CCG","2005","15708.68","230164","covid year 2"
"5855","2021-06-01","10Q","NHS OXFORDSHIRE CCG","6879","46491.24","781104","covid year 2"
"5856","2021-06-01","D4U1Y","NHS FRIMLEY CCG","7436","51431.98","804622","covid year 2"
"5857","2021-06-01","99E","NHS BASILDON AND BRENTWOOD CCG","2646","23281.38","284553","covid year 2"
"5858","2021-06-01","14L","NHS MANCHESTER CCG","6299","46926.06","677374","covid year 2"
"5859","2021-06-01","M1J4Y","NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES CCG","9915","78961.69","1056616","covid year 2"
"5860","2021-06-01","92A","NHS SURREY HEARTLANDS CCG","10618","83699.56","1114841","covid year 2"
"5861","2021-06-01","06N","NHS HERTS VALLEYS CCG","6477","48320.9","663038","covid year 2"
"5862","2021-06-01","15E","NHS BIRMINGHAM AND SOLIHULL CCG","13169","86187.03","1339929","covid year 2"
"5863","2021-06-01","15C","NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE CCG","10366","73174.64","1044172","covid year 2"
"5864","2021-06-01","02E","NHS WARRINGTON CCG","2250","17882.88","220801","covid year 2"
"5865","2021-06-01","15F","NHS LEEDS CCG","9417","54032.2","898122","covid year 2"
"5866","2021-06-01","05W","NHS STOKE ON TRENT CCG","3132","19251.95","296509","covid year 2"
"5867","2021-06-01","01E","NHS GREATER PRESTON CCG","2317","13703.54","217616","covid year 2"
"5868","2021-06-01","04Y","NHS CANNOCK CHASE CCG","1448","10395.55","135648","covid year 2"
"5869","2021-06-01","01G","NHS SALFORD CCG","3111","21309.66","290797","covid year 2"
"5870","2021-06-01","14Y","NHS BUCKINGHAMSHIRE CCG","6153","41953.59","574324","covid year 2"
"5871","2021-06-01","05V","NHS STAFFORD AND SURROUNDS CCG","1623","11067.64","151016","covid year 2"
"5872","2021-06-01","D9Y0V","NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT CCG","18210","140003.43","1674819","covid year 2"
"5873","2021-06-01","03R","NHS WAKEFIELD CCG","4208","23318.06","385872","covid year 2"
"5874","2021-06-01","52R","NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG","12046","72258.13","1104308","covid year 2"
"5875","2021-06-01","03F","NHS HULL CCG","3321","21161.96","303846","covid year 2"
"5876","2021-06-01","01J","NHS KNOWSLEY CCG","1853","12386.3","168955","covid year 2"
"5877","2021-06-01","D2P2L","NHS BLACK COUNTRY AND WEST BIRMINGHAM CCG","16526","95658.29","1493091","covid year 2"
"5878","2021-06-01","91Q","NHS KENT AND MEDWAY CCG","21535","125111.14","1942240","covid year 2"
"5879","2021-06-01","03L","NHS ROTHERHAM CCG","2975","18733.75","265270","covid year 2"
"5880","2021-06-01","02H","NHS WIGAN BOROUGH CCG","3794","23550.17","335583","covid year 2"
"5881","2021-06-01","05Q","NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA CCG","2482","17425.05","216553","covid year 2"
"5882","2021-06-01","00Y","NHS OLDHAM CCG","2992","17253.78","260798","covid year 2"
"5883","2021-06-01","00X","NHS CHORLEY AND SOUTH RIBBLE CCG","2178","15603.83","187281","covid year 2"
"5884","2021-06-01","99G","NHS SOUTHEND CCG","2212","13344.56","190120","covid year 2"
"5885","2021-06-01","36J","NHS BRADFORD DISTRICT AND CRAVEN CCG","7560","42546.24","646121","covid year 2"
"5886","2021-06-01","92G","NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE CCG","11444","69479.68","970202","covid year 2"
"5887","2021-06-01","01D","NHS HEYWOOD, MIDDLETON AND ROCHDALE CCG","2838","16056.27","240255","covid year 2"
"5888","2021-06-01","06K","NHS EAST AND NORTH HERTFORDSHIRE CCG","7269","41780.8","613543","covid year 2"
"5889","2021-06-01","78H","NHS NORTHAMPTONSHIRE CCG","9421","54836.22","792511","covid year 2"
"5890","2021-06-01","13T","NHS NEWCASTLE GATESHEAD CCG","6338","39443.62","531981","covid year 2"
"5891","2021-06-01","X2C4Y","NHS KIRKLEES CCG","5343","31601.17","447831","covid year 2"
"5892","2021-06-01","02X","NHS DONCASTER CCG","3911","25978.99","326148","covid year 2"
"5893","2021-06-01","07H","NHS WEST ESSEX CCG","3872","24043.78","322273","covid year 2"
"5894","2021-06-01","99A","NHS LIVERPOOL CCG","6702","42524.58","556604","covid year 2"
"5895","2021-06-01","04V","NHS WEST LEICESTERSHIRE CCG","4884","29764.68","404527","covid year 2"
"5896","2021-06-01","00T","NHS BOLTON CCG","3850","22876.49","317644","covid year 2"
"5897","2021-06-01","99F","NHS CASTLE POINT AND ROCHFORD CCG","2264","15925.55","185654","covid year 2"
"5898","2021-06-01","03N","NHS SHEFFIELD CCG","7551","47591.88","613487","covid year 2"
"5899","2021-06-01","05G","NHS NORTH STAFFORDSHIRE CCG","2674","16510.24","216967","covid year 2"
"5900","2021-06-01","01Y","NHS TAMESIDE AND GLOSSOP CCG","3105","17262.98","251931","covid year 2"
"5901","2021-06-01","15M","NHS DERBY AND DERBYSHIRE CCG","13182","77315.89","1069058","covid year 2"
"5902","2021-06-01","01W","NHS STOCKPORT CCG","3951","24826.53","318392","covid year 2"
"5903","2021-06-01","00V","NHS BURY CCG","2581","17851.22","207900","covid year 2"
"5904","2021-06-01","05D","NHS EAST STAFFORDSHIRE CCG","1827","12493.01","146820","covid year 2"
"5905","2021-06-01","16C","NHS TEES VALLEY CCG","8875","59856.28","711265","covid year 2"
"5906","2021-06-01","03Q","NHS VALE OF YORK CCG","4635","29471.48","366268","covid year 2"
"5907","2021-06-01","02A","NHS TRAFFORD CCG","3095","18902.63","244204","covid year 2"
"5908","2021-06-01","01F","NHS HALTON CCG","1706","9036.27","134327","covid year 2"
"5909","2021-06-01","01X","NHS ST HELENS CCG","2539","14969.31","199670","covid year 2"
"5910","2021-06-01","27D","NHS CHESHIRE CCG","10040","60415.22","788163","covid year 2"
"5911","2021-06-01","03W","NHS EAST LEICESTERSHIRE AND RUTLAND CCG","4352","28397.38","341029","covid year 2"
"5912","2021-06-01","06H","NHS CAMBRIDGESHIRE AND PETERBOROUGH CCG","12928","83440.51","1007815","covid year 2"
"5913","2021-06-01","70F","NHS WEST SUSSEX CCG","11776","77291.43","913617","covid year 2"
"5914","2021-06-01","11X","NHS SOMERSET CCG","7664","45709.72","589677","covid year 2"
"5915","2021-06-01","02G","NHS WEST LANCASHIRE CCG","1481","12158.36","113919","covid year 2"
"5916","2021-06-01","B2M3M","NHS COVENTRY AND WARWICKSHIRE CCG","13473","75300.44","1030693","covid year 2"
"5917","2021-06-01","06Q","NHS MID ESSEX CCG","5256","33396.86","401581","covid year 2"
"5918","2021-06-01","00Q","NHS BLACKBURN WITH DARWEN CCG","2388","14887.68","179871","covid year 2"
"5919","2021-06-01","00R","NHS BLACKPOOL CCG","2344","13012.75","175041","covid year 2"
"5920","2021-06-01","02T","NHS CALDERDALE CCG","2984","16413.58","222343","covid year 2"
"5921","2021-06-01","03K","NHS NORTH LINCOLNSHIRE CCG","2483","15807.28","182779","covid year 2"
"5922","2021-06-01","01A","NHS EAST LANCASHIRE CCG","5366","29559.4","392055","covid year 2"
"5923","2021-06-01","01T","NHS SOUTH SEFTON CCG","2163","11121.15","156774","covid year 2"
"5924","2021-06-01","99C","NHS NORTH TYNESIDE CCG","3106","16870.42","223413","covid year 2"
"5925","2021-06-01","M2L0M","NHS SHROPSHIRE, TELFORD AND WREKIN CCG","7214","46240.41","513876","covid year 2"
"5926","2021-06-01","06L","NHS IPSWICH AND EAST SUFFOLK CCG","5888","43178.09","416468","covid year 2"
"5927","2021-06-01","12F","NHS WIRRAL CCG","4794","24982.68","338526","covid year 2"
"5928","2021-06-01","03H","NHS NORTH EAST LINCOLNSHIRE CCG","2430","14002.85","170746","covid year 2"
"5929","2021-06-01","00P","NHS SUNDERLAND CCG","4107","20284.65","284451","covid year 2"
"5930","2021-06-01","01V","NHS SOUTHPORT AND FORMBY CCG","1821","10168.03","125857","covid year 2"
"5931","2021-06-01","97R","NHS EAST SUSSEX CCG","8243","54231.27","563805","covid year 2"
"5932","2021-06-01","15N","NHS DEVON CCG","18479","105344.96","1258533","covid year 2"
"5933","2021-06-01","01K","NHS MORECAMBE BAY CCG","5250","34661.09","351270","covid year 2"
"5934","2021-06-01","11J","NHS DORSET CCG","12337","79594.8","812941","covid year 2"
"5935","2021-06-01","11M","NHS GLOUCESTERSHIRE CCG","10164","55202.35","668359","covid year 2"
"5936","2021-06-01","26A","NHS NORFOLK AND WAVENEY CCG","16634","105593.55","1075323","covid year 2"
"5937","2021-06-01","71E","NHS LINCOLNSHIRE CCG","12561","72474.36","803401","covid year 2"
"5938","2021-06-01","07K","NHS WEST SUFFOLK CCG","4123","28475.45","259891","covid year 2"
"5939","2021-06-01","06T","NHS NORTH EAST ESSEX CCG","5788","30453.79","361981","covid year 2"
"5940","2021-06-01","00N","NHS SOUTH TYNESIDE CCG","2539","15543.87","158615","covid year 2"
"5941","2021-06-01","02Q","NHS BASSETLAW CCG","1942","9748.65","120668","covid year 2"
"5942","2021-06-01","11N","NHS KERNOW CCG","9600","66691.04","593453","covid year 2"
"5943","2021-06-01","18C","NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG","13115","72564.72","808546","covid year 2"
"5944","2021-06-01","42D","NHS NORTH YORKSHIRE CCG","7081","42740.08","433603","covid year 2"
"5945","2021-06-01","02M","NHS FYLDE AND WYRE CCG","2973","16280.77","180774","covid year 2"
"5946","2021-06-01","00L","NHS NORTHUMBERLAND CCG","5505","30323.05","331626","covid year 2"
"5947","2021-06-01","02P","NHS BARNSLEY CCG","4418","24905.46","264502","covid year 2"
"5948","2021-06-01","02Y","NHS EAST RIDING OF YORKSHIRE CCG","5181","31618.94","307351","covid year 2"
"5949","2021-06-01","01H","NHS NORTH CUMBRIA CCG","5576","33219.86","327514","covid year 2"
"5950","2021-06-01","84H","NHS COUNTY DURHAM CCG","10403","56255.53","558062","covid year 2"
"5951","2021-07-01","93C","NHS NORTH CENTRAL LONDON CCG","9392","68701.99","1712966","covid year 2"
"5952","2021-07-01","72Q","NHS SOUTH EAST LONDON CCG","11518","77701.03","2030719","covid year 2"
"5953","2021-07-01","W2U3Z","NHS NORTH WEST LONDON CCG","15305","102711.03","2694388","covid year 2"
"5954","2021-07-01","A3A8R","NHS NORTH EAST LONDON CCG","14611","104878.9","2306925","covid year 2"
"5955","2021-07-01","04C","NHS LEICESTER CITY CCG","3122","17578.96","422437","covid year 2"
"5956","2021-07-01","36L","NHS SOUTH WEST LONDON CCG","12708","81812.08","1715706","covid year 2"
"5957","2021-07-01","09D","NHS BRIGHTON AND HOVE CCG","2601","17200.6","325299","covid year 2"
"5958","2021-07-01","07G","NHS THURROCK CCG","1523","12949.36","183489","covid year 2"
"5959","2021-07-01","15A","NHS BERKSHIRE WEST CCG","4860","40592.34","559635","covid year 2"
"5960","2021-07-01","10R","NHS PORTSMOUTH CCG","2058","15268.47","230087","covid year 2"
"5961","2021-07-01","99E","NHS BASILDON AND BRENTWOOD CCG","2572","23926.38","284681","covid year 2"
"5962","2021-07-01","10Q","NHS OXFORDSHIRE CCG","7235","46274.37","782639","covid year 2"
"5963","2021-07-01","D4U1Y","NHS FRIMLEY CCG","7500","57201.15","805721","covid year 2"
"5964","2021-07-01","14L","NHS MANCHESTER CCG","6336","38570.31","679284","covid year 2"
"5965","2021-07-01","92A","NHS SURREY HEARTLANDS CCG","10435","76090.64","1115953","covid year 2"
"5966","2021-07-01","M1J4Y","NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES CCG","10183","78699","1059776","covid year 2"
"5967","2021-07-01","15E","NHS BIRMINGHAM AND SOLIHULL CCG","12905","78573.48","1340838","covid year 2"
"5968","2021-07-01","06N","NHS HERTS VALLEYS CCG","6460","50441.91","664601","covid year 2"
"5969","2021-07-01","15C","NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE CCG","10301","66716.25","1046084","covid year 2"
"5970","2021-07-01","02E","NHS WARRINGTON CCG","2230","13380.37","221408","covid year 2"
"5971","2021-07-01","15F","NHS LEEDS CCG","9146","50163.97","898706","covid year 2"
"5972","2021-07-01","05W","NHS STOKE ON TRENT CCG","3034","16754.67","296549","covid year 2"
"5973","2021-07-01","14Y","NHS BUCKINGHAMSHIRE CCG","5886","44496.07","575137","covid year 2"
"5974","2021-07-01","01G","NHS SALFORD CCG","2998","17913.25","292514","covid year 2"
"5975","2021-07-01","01E","NHS GREATER PRESTON CCG","2247","12427.78","217924","covid year 2"
"5976","2021-07-01","04Y","NHS CANNOCK CHASE CCG","1409","11093.1","135720","covid year 2"
"5977","2021-07-01","03R","NHS WAKEFIELD CCG","4035","21409.39","386438","covid year 2"
"5978","2021-07-01","03F","NHS HULL CCG","3191","19028.21","304142","covid year 2"
"5979","2021-07-01","D9Y0V","NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT CCG","17757","128109.24","1677065","covid year 2"
"5980","2021-07-01","91Q","NHS KENT AND MEDWAY CCG","21157","121618.42","1946066","covid year 2"
"5981","2021-07-01","52R","NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG","12007","72659.04","1104036","covid year 2"
"5982","2021-07-01","D2P2L","NHS BLACK COUNTRY AND WEST BIRMINGHAM CCG","16288","90161.59","1495147","covid year 2"
"5983","2021-07-01","99G","NHS SOUTHEND CCG","2072","13462.81","190193","covid year 2"
"5984","2021-07-01","05V","NHS STAFFORD AND SURROUNDS CCG","1663","10604.02","151133","covid year 2"
"5985","2021-07-01","01J","NHS KNOWSLEY CCG","1888","12691.62","169221","covid year 2"
"5986","2021-07-01","02H","NHS WIGAN BOROUGH CCG","3772","22826.57","335862","covid year 2"
"5987","2021-07-01","03L","NHS ROTHERHAM CCG","3029","20028.88","265688","covid year 2"
"5988","2021-07-01","00X","NHS CHORLEY AND SOUTH RIBBLE CCG","2137","15311.58","187394","covid year 2"
"5989","2021-07-01","00T","NHS BOLTON CCG","3704","19113.54","317939","covid year 2"
"5990","2021-07-01","01D","NHS HEYWOOD, MIDDLETON AND ROCHDALE CCG","2814","14907.99","240685","covid year 2"
"5991","2021-07-01","00V","NHS BURY CCG","2434","15664.74","208017","covid year 2"
"5992","2021-07-01","06K","NHS EAST AND NORTH HERTFORDSHIRE CCG","7221","38776.38","614716","covid year 2"
"5993","2021-07-01","07H","NHS WEST ESSEX CCG","3796","23627.22","322861","covid year 2"
"5994","2021-07-01","36J","NHS BRADFORD DISTRICT AND CRAVEN CCG","7665","42636.85","646967","covid year 2"
"5995","2021-07-01","03Q","NHS VALE OF YORK CCG","4349","25407.85","366289","covid year 2"
"5996","2021-07-01","X2C4Y","NHS KIRKLEES CCG","5332","26089.73","448240","covid year 2"
"5997","2021-07-01","05Q","NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA CCG","2583","17195.4","216769","covid year 2"
"5998","2021-07-01","00Y","NHS OLDHAM CCG","3113","19700.62","260989","covid year 2"
"5999","2021-07-01","78H","NHS NORTHAMPTONSHIRE CCG","9546","52811","793719","covid year 2"
"6000","2021-07-01","03N","NHS SHEFFIELD CCG","7384","41809.79","613243","covid year 2"
"6001","2021-07-01","92G","NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE CCG","11756","65063.43","971856","covid year 2"
"6002","2021-07-01","01F","NHS HALTON CCG","1630","7483.46","134602","covid year 2"
"6003","2021-07-01","02X","NHS DONCASTER CCG","3969","21846.84","326629","covid year 2"
"6004","2021-07-01","04V","NHS WEST LEICESTERSHIRE CCG","4925","31083.12","404718","covid year 2"
"6005","2021-07-01","99F","NHS CASTLE POINT AND ROCHFORD CCG","2271","15696.86","185830","covid year 2"
"6006","2021-07-01","15M","NHS DERBY AND DERBYSHIRE CCG","13192","73794.48","1070141","covid year 2"
"6007","2021-07-01","13T","NHS NEWCASTLE GATESHEAD CCG","6583","36852.25","531657","covid year 2"
"6008","2021-07-01","05D","NHS EAST STAFFORDSHIRE CCG","1826","12799.54","147163","covid year 2"
"6009","2021-07-01","01W","NHS STOCKPORT CCG","3961","24598.74","318636","covid year 2"
"6010","2021-07-01","03W","NHS EAST LEICESTERSHIRE AND RUTLAND CCG","4261","25323.58","341479","covid year 2"
"6011","2021-07-01","06H","NHS CAMBRIDGESHIRE AND PETERBOROUGH CCG","12637","76243.72","1010858","covid year 2"
"6012","2021-07-01","06Q","NHS MID ESSEX CCG","5040","30333.31","402244","covid year 2"
"6013","2021-07-01","16C","NHS TEES VALLEY CCG","8941","53884.1","711847","covid year 2"
"6014","2021-07-01","05G","NHS NORTH STAFFORDSHIRE CCG","2728","14705.29","216845","covid year 2"
"6015","2021-07-01","00R","NHS BLACKPOOL CCG","2207","9973.45","175073","covid year 2"
"6016","2021-07-01","B2M3M","NHS COVENTRY AND WARWICKSHIRE CCG","13215","75207.24","1032916","covid year 2"
"6017","2021-07-01","27D","NHS CHESHIRE CCG","10146","59246.02","789739","covid year 2"
"6018","2021-07-01","01X","NHS ST HELENS CCG","2599","13635.74","199877","covid year 2"
"6019","2021-07-01","02A","NHS TRAFFORD CCG","3182","18102.41","244623","covid year 2"
"6020","2021-07-01","01Y","NHS TAMESIDE AND GLOSSOP CCG","3287","15083.77","252175","covid year 2"
"6021","2021-07-01","00Q","NHS BLACKBURN WITH DARWEN CCG","2349","12861.18","180112","covid year 2"
"6022","2021-07-01","99A","NHS LIVERPOOL CCG","7292","42778.89","556817","covid year 2"
"6023","2021-07-01","11X","NHS SOMERSET CCG","7737","47613.99","590647","covid year 2"
"6024","2021-07-01","02T","NHS CALDERDALE CCG","2921","13891.44","222457","covid year 2"
"6025","2021-07-01","01A","NHS EAST LANCASHIRE CCG","5185","26421.85","392621","covid year 2"
"6026","2021-07-01","02G","NHS WEST LANCASHIRE CCG","1505","11996.52","113903","covid year 2"
"6027","2021-07-01","70F","NHS WEST SUSSEX CCG","12112","76730.77","915180","covid year 2"
"6028","2021-07-01","01V","NHS SOUTHPORT AND FORMBY CCG","1728","9353.05","125954","covid year 2"
"6029","2021-07-01","03K","NHS NORTH LINCOLNSHIRE CCG","2529","14262.13","182977","covid year 2"
"6030","2021-07-01","99C","NHS NORTH TYNESIDE CCG","3091","17689.06","223462","covid year 2"
"6031","2021-07-01","00P","NHS SUNDERLAND CCG","3957","19352.86","284690","covid year 2"
"6032","2021-07-01","M2L0M","NHS SHROPSHIRE, TELFORD AND WREKIN CCG","7198","47458.3","514523","covid year 2"
"6033","2021-07-01","06L","NHS IPSWICH AND EAST SUFFOLK CCG","5894","42681.26","416971","covid year 2"
"6034","2021-07-01","01T","NHS SOUTH SEFTON CCG","2218","10469.58","156909","covid year 2"
"6035","2021-07-01","03H","NHS NORTH EAST LINCOLNSHIRE CCG","2430","15343.15","170989","covid year 2"
"6036","2021-07-01","01K","NHS MORECAMBE BAY CCG","5011","31826.22","351379","covid year 2"
"6037","2021-07-01","97R","NHS EAST SUSSEX CCG","8194","49032.04","564664","covid year 2"
